"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MSTRG.2585|EFG6",1132.16670934829,1.10757005399132,0.20786598986488,5.32828893611348,9.91423186898307e-08,1.10435376333677e-06
"MSTRG.2611",94.9169337465649,4.50787169729953,0.415633845389463,10.8457762699173,2.08855271287802e-27,1.53721347358032e-25
"MSTRG.2613",16.3297566337188,-2.53405117941168,0.912769993667823,-2.77622095050363,0.00549948209107298,0.0208565759264977
"MSTRG.2604",24.821487695663,-1.32606582258303,0.469386756683564,-2.82510276163798,0.0047265454702604,0.0183722787007824
"MSTRG.2605|MTP3",102.885600623236,-1.1376891532247,0.252006641817131,-4.51452051033743,6.34601806683157e-06,5.12386974233054e-05
"MSTRG.2636",27.4558451255247,-2.8596035277021,0.502060214759792,-5.69573816772209,1.22839272711813e-08,1.60864807048797e-07
"MSTRG.2638|PGP3",66.6415090283609,-1.20219911832258,0.328412827681748,-3.66063386381356,0.000251592066508677,0.00144449645119355
"MSTRG.2615",1433.66356035431,-3.40261412408954,0.58074168316868,-5.85908369022863,4.65428110690969e-09,6.48499220312448e-08
"MSTRG.2619",16.4017274152023,-7.47835414220045,1.28793618929559,-5.80646324278735,6.38062721743259e-09,8.68486399852255e-08
"MSTRG.2649|CDT1",13.1781886260738,-3.11403866075747,0.890313544794615,-3.49768761686743,0.000469310484264341,0.00250456464546307
"MSTRG.2654",20.2929238575391,1.61904905074949,0.473927907389298,3.41623488616288,0.000634934546369653,0.0032709622223541
"MSTRG.2655",5.77629629689401,4.02347538650871,1.32118216162097,3.04536005963952,0.00232401901861801,0.0100318366434942
"MSTRG.2645|POC5",22.6038790545772,-6.07726730538293,1.17044493240052,-5.19227102202815,2.07744291130835e-07,2.21065511405489e-06
"MSTRG.2647",84.9602912083961,-1.52083717747855,0.308148085032024,-4.93541012049612,7.99825081621211e-07,7.67851397802779e-06
"MSTRG.2642|FAP292",276.605694715106,-1.32189755276446,0.317149063346238,-4.1680638713453,3.07197863591878e-05,0.000216098744928481
"MSTRG.2648",53.7087029584307,-1.41972106168651,0.379243075972636,-3.74356488393463,0.000181427724552692,0.00107584407494916
"MSTRG.2674",264.87600455678,-1.19851587882556,0.306637154535298,-3.90858009572219,9.28401680499294e-05,0.000587998399643641
