"","SRR066643","SRR066644","SRR066645","SRR066646","SRR066647","SRR066648"
"MSTRG.3326",34,30.3620785475676,50.7218320081855,51.0455135676573,48.7472262874039,40.6560002935518
"MSTRG.3327",14,10.4369645007264,15.850572502558,15.5355910858087,18.160731361974,17.0187908205566
"MSTRG.3328",49,19.9251140468413,36.9846691726353,100.981342057757,114.699355970362,106.840186817939
"MSTRG.3329",8,13.2834093645608,56.0053561757048,4.43874031023107,7.64662373135747,9.4548837891981
"MSTRG.3321",180,166.991432011622,176.469707195145,206.401424425745,218.884604310108,231.644652835353
"MSTRG.3322",204,187.865361013075,329.691908053206,227.485440899342,215.061292444429,192.879629299641
"MSTRG.3322|RSF1",108,190.711805876909,136.314923521998,102.091027135315,126.169291567398,103.058233302259
"MSTRG.3330|DGTT4",34,26.5668187291217,20.0773918365734,6.6581104653466,9.55827966419684,10.4003721681179
"MSTRG.3331|IDA3",56,91.0862356427029,86.6497963473169,41.0583478696374,48.7472262874039,56.7293027351886
"MSTRG.3332",109,120.499499235659,69.742519011255,75.4585852739282,74.5545813807353,86.0394424817027
"MSTRG.3333",68,62.6217870043582,84.5363866803091,45.4970881798684,47.7913983209842,42.5469770513915
"MSTRG.3317|DCA1",5849,8504.22843818277,9877.02007876062,842.250973866345,877.45007317327,666.569307138466
"MSTRG.3351",241,234.357293789038,247.268931039904,185.317407952147,192.121421250356,172.078884963405
"MSTRG.3350|IFT80",402,594.906976541403,482.914108911266,240.801661830035,238.001163638501,265.682234476467
"MSTRG.3352",11,11.3857794553379,19.0206870030696,19.9743313960398,21.9840432276527,26.4736746097547
"MSTRG.3353",23,20.8739290014527,70.7992238447589,76.5682703514859,76.4662373135747,92.6578611341414
"MSTRG.3358",76,57.8777122313008,107.783893017394,119.845988376239,100.361936474067,67.1296749033065
"MSTRG.3359",66,70.2123066412501,72.9126335117666,1338.28020353467,1172.80091479695,1048.54661222207
"MSTRG.3334",0,5.69288972766893,0,0,0,0
"MSTRG.3348|SAH1",14065,17535.0491761749,2316.29699504047,1247.28602717493,1429.91863776385,2273.89955130214
"MSTRG.3335|RTA2",128,169.837876875456,71.8559286782628,75.4585852739282,87.9361729106109,73.7480935557452
"MSTRG.3335",7,17.0786691830068,9.51034350153478,12.2065358531354,11.4699355970362,17.0187908205566
"MSTRG.3336",38,13.2834093645608,46.49501267417,76.5682703514859,69.7754415486369,63.3477213876273
"MSTRG.3337",72,92.9838655519258,90.8766156813323,51.0455135676573,59.2613339180204,65.2386981454669
"MSTRG.3338|NUOB4",764,776.130632872197,739.693383452705,615.875218044561,604.08327477724,628.749771981674
"MSTRG.3339",277,220.125069469865,412.114885066507,1051.98145352476,944.358030822648,953.997774330088
"MSTRG.3340",83,82.5469010511995,104.613778516883,94.3232315924102,84.1128610449322,92.6578611341414
"MSTRG.3341|FAP278",1650,1960.25169622733,939.410596984935,306.273081405944,324.981508582693,377.249863189004
"MSTRG.3342",11,14.2322243191723,7.39693383452705,5.54842538778884,7.64662373135747,9.4548837891981
"Cre03.g204500_4532.v6.1",3,0,0,12.2065358531354,9.55827966419684,6.61841865243867
"MSTRG.3343",1869,2646.24490841144,599.151640596691,119.845988376239,72.642925447896,156.005582521769
"MSTRG.3344",7,5.69288972766893,4.22681933401546,11.0968507755777,7.64662373135747,9.4548837891981
"MSTRG.3345",32,27.5156336837332,28.5310305046043,32.1808672491752,25.8073550933315,29.3101397465141
"MSTRG.3346|CLPR4",556,678.402692547214,390.98078839643,420.570644394394,457.841595915029,492.599445417221
"MSTRG.3347",126,95.8303104157603,113.067417184913,36.6196075594063,37.2772906903677,50.1108840827499
"Cre03.g203451_4532.v6.1",0,0,1.05670483350386,16.6452761633665,13.3815915298756,15.127814062717
"MSTRG.3354|ATS1",7003,4357.90708653057,9058.07383279512,1450.358396368,1445.21188522656,1649.87722121507
"MSTRG.3355",36,25.6180037745102,29.5877353381082,22.1937015511553,26.7631830597511,35.9285583989528
"MSTRG.3356|COG3",247,267.56581720044,192.320279697703,93.2135465148524,110.876044104683,113.458605470377
"MSTRG.3357|DEGO1",76,88.2397907788684,84.5363866803091,55.4842538778884,53.5263661195023,76.5845586925046
"MSTRG.3357",316,229.61321901598,478.687289577251,372.85418605941,371.817078937257,409.396468072278
"MSTRG.3361",97,92.9838655519258,108.840597850898,94.3232315924102,117.566839869621,121.022512501736
"MSTRG.3360|RPS21",3544,3906.2711681355,5831.95397610783,4621.8383480281,4675.91041172509,4780.38924381856
"MSTRG.3362",180,176.479581557737,224.021424702819,275.201899234326,292.483357724423,325.248002348415
"MSTRG.3363",44,42.696672957517,38.0413740061391,43.2777180247529,42.0564305224661,39.710511914632
"MSTRG.3364",90,74.9563814143076,103.557073683379,109.858822678219,121.3901517353,90.7668843763018
"MSTRG.3365",58,76.8540113235305,83.4796818468053,69.9101598861393,65.9521296829582,88.8759076184621
"MSTRG.3367",125,151.810392737838,92.9900253483401,99.871656980199,101.317764440486,122.913489259575
"MSTRG.3368",107,102.472015098041,66.5724045107435,54.3745688003306,60.2171618844401,80.3665122081838
"MSTRG.3369",123,134.731723554831,262.062798708958,189.756148262378,153.888302593569,151.27814062717
"MSTRG.3366|CRX1",1285,671.760987864934,1506.86109257651,1138.53688957427,1161.33097919992,1118.51275226214
"MSTRG.3366",116,146.117503010169,157.449020192076,105.420082367988,133.815915298756,131.422884669854
"MSTRG.3370",3,3.79525981844595,4.22681933401546,4.43874031023107,2.86748389925905,3.78195351567924
"MSTRG.3371",161,268.514632155051,196.547099031719,231.924181209573,291.527529758004,294.992374222981
"MSTRG.3376",210,163.196172193176,188.093460363688,187.536778107263,208.370496679491,219.353303909396
"MSTRG.3383|KIN4B",287,407.041615528328,317.011450051159,257.446937993402,277.190110261708,301.610792875419
"MSTRG.3384",4,15.1810392737838,5.28352416751932,18.864646318482,9.55827966419684,9.4548837891981
"MSTRG.3385|RSP1",113,212.534549832973,173.299592694634,118.736303298681,151.02081869431,163.569489553127
"MSTRG.3386",12,11.3857794553379,8.45363866803091,7.76779554290437,11.4699355970362,8.50939541027829
"MSTRG.3373",191,185.967731103852,382.527149728399,256.337252915844,308.732433153558,264.736746097547
"MSTRG.3374",60,53.1336374582433,64.4589948437357,81.007010661717,75.510409347155,86.0394424817027
"MSTRG.3372",884,680.300322456437,1367.376054554,1340.49957368978,1282.72113093522,801.774145323999
"MSTRG.3375",424,490.537331534139,716.44587711562,356.208909896043,354.612175541703,358.340095610608
"MSTRG.3387",6,5.69288972766893,2.11340966700773,4.43874031023107,4.77913983209842,7.56390703135848
"MSTRG.3388",263,366.242572480034,179.639821695657,81.007010661717,92.7153127427093,75.6390703135848
"MSTRG.3378",43,51.2360075490204,20.0773918365734,28.8518120165019,26.7631830597511,41.6014886724716
"MSTRG.3379",83,93.9326805065373,54.9486513422009,38.8389777145218,42.0564305224661,47.2744189459905
"MSTRG.3380",113,83.495716005811,160.619134692587,174.220557176569,178.739829720481,159.787536037448
"MSTRG.3381",57,55.9800823220778,64.4589948437357,18.864646318482,23.8956991604921,15.127814062717
"MSTRG.3377",12,7.59051963689191,10.5670483350386,6.6581104653466,14.3374194962953,13.2368373048773
"MSTRG.3382|OPR18",110,126.192388963328,103.557073683379,86.5554360495058,111.831872071103,88.8759076184621
"MSTRG.3393",13,18.0274841376183,0,0,0,0
"MSTRG.3389",27,46.4919327759629,15.850572502558,3.3290552326733,9.55827966419684,6.61841865243867
"MSTRG.3392|MMP20",7,11.3857794553379,8.45363866803091,77.6779554290437,51.6147101866629,55.7838143562688
"MSTRG.3390",250,177.428396512348,213.454376367781,319.589302336637,300.129981455781,260.009304202948
"MSTRG.3391",38,51.2360075490204,56.0053561757048,41.0583478696374,46.8355703545645,42.5469770513915
"MSTRG.3394",94,59.7753421405238,65.5156996772396,185.317407952147,197.856389048875,224.080745803995
"MSTRG.3395",429,537.029264310102,249.382340706912,195.304573650167,229.398711940724,225.026234182915
"MSTRG.3405|FAP273",6,9.48814954611488,6.34022900102319,14.425906008251,15.2932474627149,7.56390703135848
"MSTRG.3406",141,222.022699379088,63.4022900102319,8.87748062046214,4.77913983209842,7.56390703135848
"MSTRG.3407",141,178.37721146696,385.69726422891,194.194888572609,119.47849580246,79.421023829264
"MSTRG.3408",163,154.656837601673,120.464351019441,245.240402140267,245.647787369859,224.080745803995
"Cre03.g800395_4532.v6.1",1,0.948814954611488,1.05670483350386,1.10968507755777,0,0
"MSTRG.3415",45,25.6180037745102,51.7785368416893,287.408435087462,315.423228918496,228.808187698594
"MSTRG.3416",36,37.9525981844595,58.1187658427125,79.8973255841592,59.2613339180204,46.3289305670707
"MSTRG.3417",274,245.743073244375,140.541742856014,125.394413764028,126.169291567398,113.458605470377
"MSTRG.3397",15,25.6180037745102,30.6444401716121,26.6324418613864,43.9680864553055,48.2199073249103
"MSTRG.3400|FAP283",47,34.1573383660136,50.7218320081855,44.3874031023107,53.5263661195023,28.3646513675943
"MSTRG.3401",110,74.0075664596961,203.944032866246,193.085203495051,156.755786492828,163.569489553127
"MSTRG.3404",60,55.0312673674663,62.345585176728,75.4585852739282,87.9361729106109,99.27627978658
"MSTRG.3396",73,75.9051963689191,100.386959182867,115.407248066008,90.80365680987,99.27627978658
"MSTRG.3398|SSA10",372,287.490931247281,385.69726422891,693.553173473604,665.2562646281,615.512934676796
"MSTRG.3399",14,20.8739290014527,19.0206870030696,9.9871656980199,15.2932474627149,21.7462327151556
"MSTRG.3402|FTSHI4",466,493.383776397974,304.330992049113,266.324418613864,302.04163738862,336.593862895452
"MSTRG.3403|BSD2",12,18.9762990922298,10.5670483350386,0,0,2.83646513675943
"MSTRG.3412|KIN14A1",64,151.810392737838,42.2681933401546,3.3290552326733,0,5.67293027351886
"MSTRG.3409",135,161.298542283953,175.413002361641,116.516933143566,125.213463600979,120.077024122816
"MSTRG.3410|FAP166",20,30.3620785475676,33.8145546721237,24.4130717062709,19.1165593283937,21.7462327151556
